"ParkCode","LocationType","StationID","month","variable","mean","sd","N","SE","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"MIMA","Stream","MIMASA","05","T_Dis_N_mgL",0.753166666666667,0.105158610362316,12,0.030356676000145,1,1,0.988,1,1,1,1,1,1
"MIMA","Stream","MIMASA","08","T_Dis_N_mgL",0.713166666666667,0.0990966776191387,12,0.0286067467496037,1,1,0.988,1,1,1,1,1,1
"MIMA","Stream","MIMASA","05","T_Dis_P_ugL",27.3333333333333,9.09878446760218,12,2.62659283083425,0.92,0.866,0.558,1,1,0.984,1,1,0.998
"MIMA","Stream","MIMASA","08","T_Dis_P_ugL",25.3333333333333,7.12656149821769,12,2.0572610996962,0.971,0.939,0.675,1,1,0.998,1,1,1
"MIMA","Stream","MIMASA","05","TN_mg/L",1.003,0.570585330207165,22,0.12164920114217,0.8,0.722,0.412,1,0.999,0.906,1,1,0.973
"MIMA","Stream","MIMASA","08","TN_mg/L",0.680272727272727,0.180525207794786,22,0.0384881036220938,0.999,0.997,0.896,1,1,1,1,1,1
"MIMA","Stream","MIMASA","05","TotalArea",9.58900606060606,6.434621702012,22,1.37186595634632,0.69,0.608,0.327,0.998,0.993,0.797,1,0.999,0.909
"MIMA","Stream","MIMASA","06","TotalArea",8.46265277777778,4.3397613597085,24,0.885850078061063,0.883,0.818,0.502,1,1,0.965,1,1,0.994
"MIMA","Stream","MIMASA","07","TotalArea",5.86331666666667,2.54776690714788,20,0.569697999520706,0.916,0.86,0.551,1,1,0.982,1,1,0.998
"MIMA","Stream","MIMASA","08","TotalArea",3.57643333333333,2.36097597051163,20,0.527930276330754,0.668,0.586,0.313,0.998,0.989,0.772,1,0.999,0.892
"MIMA","Stream","MIMASA","09","TotalArea",8.0045,7.67810830568612,14,2.05206076131577,0.329,0.279,0.146,0.8,0.705,0.351,0.912,0.838,0.456
"MIMA","Stream","MIMASA","10","TotalArea",6.09695,3.70299551714555,20,0.828014969671443,0.726,0.644,0.352,0.999,0.996,0.835,1,1,0.935
"MIMA","Stream","MIMASA","05","TotalVel",0.656427879462534,0.260445438083675,22,0.0555271539709904,0.961,0.924,0.646,1,1,0.996,1,1,1
"MIMA","Stream","MIMASA","06","TotalVel",0.511092586066021,0.205276236851078,24,0.0419018363836537,0.969,0.936,0.668,1,1,0.998,1,1,1
"MIMA","Stream","MIMASA","07","TotalVel",0.452289072977217,0.191394794689593,20,0.0427971771465546,0.926,0.874,0.569,1,1,0.986,1,1,0.999
"MIMA","Stream","MIMASA","08","TotalVel",0.532284596678999,0.374317909938035,20,0.083700029181709,0.624,0.543,0.286,0.994,0.98,0.721,1,0.998,0.851
"MIMA","Stream","MIMASA","09","TotalVel",0.448462049788306,0.264104579040522,16,0.0660261447601305,0.67,0.588,0.314,0.998,0.99,0.774,1,0.999,0.893
"MIMA","Stream","MIMASA","10","TotalVel",0.433176997981263,0.158394923127638,20,0.0354181815404253,0.969,0.937,0.67,1,1,0.998,1,1,1
"MIMA","Stream","MIMASA","05","TP_ug/L",82.4636363636364,28.2941108705806,22,6.03232470625286,0.987,0.968,0.746,1,1,1,1,1,1
"MIMA","Stream","MIMASA","08","TP_ug/L",56.6727272727273,17.2190974216803,22,3.67112390529928,0.996,0.987,0.824,1,1,1,1,1,1
"MIMA","Stream","MIMASA","05","Water Temperature",16.3166666666667,2.96487944863321,24,0.605203483167973,1,1,0.994,1,1,1,1,1,1
"MIMA","Stream","MIMASA","06","Water Temperature",18.7841666666667,1.8754267147289,24,0.382819875089166,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","07","Water Temperature",21.337,2.94476895707054,20,0.658470356604089,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASA","08","Water Temperature",21.4581818181818,2.26319124954888,22,0.482513995653571,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASA","09","Water Temperature",15.4277777777778,2.45813309254271,18,0.579387526265337,1,1,0.994,1,1,1,1,1,1
"MIMA","Stream","MIMASA","10","Water Temperature",11.9254545454545,2.41730414043399,22,0.51537097438991,1,1,0.978,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","ACOLOR",102.325,30.4952358863595,18,7.18779602970938,0.991,0.976,0.773,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","ACOLOR",101.598,34.2288649503526,20,7.65380688216483,0.983,0.961,0.727,1,1,0.999,1,1,1
"MIMA","Stream","MIMASB","05","ANC",307.418270558777,41.6123391159778,18,9.80812238998071,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","ANC",499.4374,157.246865669842,20,35.1614680886546,0.991,0.975,0.772,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","BP_mmHg",756.964232951,7.27382781205118,20,1.6264773444375,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","06","BP_mmHg",754.033288255,3.70218115408472,20,0.827832872555206,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","BP_mmHg",757.74797671,3.54912051286521,18,0.836535727298422,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","BP_mmHg",755.784076886,3.09253392805192,20,0.691511608584854,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","BP_mmHg",758.958197798182,6.67317433402789,22,1.42272554838062,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","BP_mmHg",758.817636108,7.66050049000221,20,1.71293998373154,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","Cl_ueqL",4838.66666666667,1158.1976803062,6,472.832223004219,0.914,0.857,0.547,1,1,0.981,1,1,0.998
"MIMA","Stream","MIMASB","08","Cl_ueqL",6465.41946428571,2636.9724183417,8,932.310539405652,0.684,0.602,0.324,0.998,0.992,0.791,1,0.999,0.905
"MIMA","Stream","MIMASB","05","Discharge",1.703355,2.66789643336922,20,0.596559778194282,0.211,0.18,0.1,0.542,0.453,0.211,0.681,0.58,0.273
"MIMA","Stream","MIMASB","06","Discharge",0.600888888888889,0.337573850550014,18,0.0795669196250564,0.743,0.662,0.365,1,0.997,0.853,1,1,0.945
"MIMA","Stream","MIMASB","07","Discharge",0.348525,0.317694828122507,20,0.0710387231782038,0.453,0.385,0.198,0.938,0.878,0.506,0.986,0.959,0.641
"MIMA","Stream","MIMASB","08","Discharge",0.159428571428571,0.0951094222346146,14,0.0254190623039962,0.614,0.534,0.281,0.993,0.977,0.709,1,0.997,0.842
"MIMA","Stream","MIMASB","09","Discharge",0.850777777777778,2.02955682080815,18,0.478371130265618,0.114,0.0996,0.0634,0.254,0.21,0.108,0.33,0.271,0.133
"MIMA","Stream","MIMASB","10","Discharge",0.362946,0.571925768319079,20,0.127886489604526,0.21,0.178,0.0993,0.537,0.448,0.209,0.676,0.575,0.27
"MIMA","Stream","MIMASB","05","DO (%)",96.4,2.45721279844504,20,0.54944948525056,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","06","DO (%)",95.8,1.56070159661744,20,0.348983486262904,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","DO (%)",97.4888888888889,5.12833981723577,18,1.2087612869988,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","DO (%)",91.95,4.87058842224914,20,1.08909668025725,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","DO (%)",92.2090909090909,2.5658766423433,22,0.54704673822772,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","DO (%)",90.71,2.60624755458676,20,0.582774669824859,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","DO_mg.L",9.973,0.518622669851801,20,0.115967554446106,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","06","DO_mg.L",9.536,0.277515291186099,20,0.0620543055887765,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","DO_mg.L",9.102,0.775123759218657,20,0.17332294165881,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","DO_mg.L",8.549,0.55079750792541,20,0.12316206695587,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","DO_mg.L",9.26090909090909,0.575408005066294,22,0.122677398876887,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","DO_mg.L",9.882,0.701574169841987,20,0.156876753502467,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","DOC_mgL",6.7025,0.996318222256323,8,0.352251685588586,1,0.999,0.927,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","DOC_mgL",5.599,2.20541748558278,8,0.779732829701485,0.708,0.626,0.34,0.999,0.995,0.817,1,1,0.923
"MIMA","Stream","MIMASB","05","FPH",6.99363333333333,0.107251918946222,18,0.0252795197273813,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","FPH",7.19677777777778,0.0991300723384689,18,0.0233651821233481,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","NH3_mg/L",0.021,0.00329501788419166,8,0.00116496474502144,0.999,0.997,0.904,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","NO2_mg/L",0.00478,0.00126033505245409,10,0.00039855293807027,0.965,0.93,0.656,1,1,0.997,1,1,1
"MIMA","Stream","MIMASB","08","NO2_mg/L",0.00682222222222222,0.00392781267607057,18,0.000925794326159994,0.726,0.644,0.353,0.999,0.996,0.836,1,1,0.935
"MIMA","Stream","MIMASB","05","NO2+NO3_mg/L",0.4762,0.135850244346077,10,0.0429596192824016,0.943,0.897,0.601,1,1,0.992,1,1,0.999
"MIMA","Stream","MIMASB","08","NO2+NO3_mg/L",0.8175,0.397718836274161,12,0.114811538592336,0.703,0.62,0.336,0.999,0.994,0.811,1,1,0.919
"MIMA","Stream","MIMASB","05","NO3_ueq/L",58.327996031746,26.1000804975268,8,9.22777195465797,0.62,0.539,0.284,0.994,0.979,0.715,1,0.997,0.847
"MIMA","Stream","MIMASB","08","NO3_ueq/L",74.3951388888889,15.8739704598873,8,5.61229607827063,0.983,0.96,0.726,1,1,0.999,1,1,1
"MIMA","Stream","MIMASB","05","pH",6.93,0.276443579472519,20,0.0618146635643918,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","06","pH",7.027,0.171498043567174,20,0.0383481283424422,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","pH",7.118,0.260113335622034,20,0.0581631100305086,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","pH",7.242,0.323591685534979,20,0.0723573005809948,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","pH",7.34636363636364,0.593893893477578,22,0.126618603528642,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","pH",7.179,0.463248256735437,20,0.103585459251871,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","PO4_ug/L",11.96,4.59980675922611,10,1.45458661557922,0.798,0.72,0.411,1,0.999,0.904,1,1,0.972
"MIMA","Stream","MIMASB","08","PO4_ug/L",36.1666666666667,18.4037216262627,12,5.31269681750686,0.671,0.589,0.315,0.998,0.99,0.776,1,0.999,0.895
"MIMA","Stream","MIMASB","05","SO4_ueqL",254.634401041667,142.700462584274,8,50.4522323858986,0.47,0.401,0.206,0.949,0.894,0.528,0.99,0.967,0.666
"MIMA","Stream","MIMASB","08","SO4_ueqL",208.46171875,33.9720555770231,8,12.0109354346797,0.999,0.996,0.887,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","Specific conductance",631.8,212.355610387759,20,47.4841580230491,0.984,0.961,0.728,1,1,0.999,1,1,1
"MIMA","Stream","MIMASB","06","Specific conductance",597.7,187.356710160339,20,41.8942339959243,0.991,0.976,0.775,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","Specific conductance",604.7,114.322765610538,20,25.5633475280939,1,1,0.982,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","Specific conductance",601.5,187.794540585407,20,41.9921358552314,0.991,0.977,0.777,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","Specific conductance",526.909090909091,75.665245900806,22,16.1318846292753,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","Specific conductance",542.7,107.402881466786,20,24.0160143939085,1,1,0.974,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","T_Dis_N_mgL",0.8898,0.153789755474443,10,0.0486325908099588,1,0.998,0.911,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","T_Dis_N_mgL",1.278,0.207781936975603,10,0.0657064177484462,1,0.999,0.934,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","T_Dis_P_ugL",23.6,7.41170245849989,10,2.34378611083293,0.907,0.848,0.536,1,1,0.978,1,1,0.997
"MIMA","Stream","MIMASB","08","T_Dis_P_ugL",52.4,18.6499925528731,10,5.89764548122572,0.844,0.772,0.456,1,1,0.941,1,1,0.987
"MIMA","Stream","MIMASB","05","TN_mg/L",1.05344444444444,0.122323689313723,18,0.0288319700711634,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","TN_mg/L",1.285,0.283966269308985,20,0.0634967881491903,1,0.999,0.947,1,1,1,1,1,1
"MIMA","Stream","MIMASB","05","TotalArea",2.536725,1.79355758073019,20,0.401051667207278,0.62,0.539,0.284,0.994,0.979,0.716,1,0.997,0.848
"MIMA","Stream","MIMASB","06","TotalArea",1.75494444444444,1.05301132457025,18,0.248197149423285,0.698,0.616,0.333,0.999,0.994,0.805,1,1,0.915
"MIMA","Stream","MIMASB","07","TotalArea",1.59853333333333,1.10025174631225,20,0.246023769711705,0.639,0.557,0.295,0.996,0.984,0.738,1,0.998,0.866
"MIMA","Stream","MIMASB","08","TotalArea",1.34590476190476,0.948042805558989,14,0.253375097599835,0.502,0.43,0.221,0.966,0.921,0.569,0.994,0.979,0.709
"MIMA","Stream","MIMASB","09","TotalArea",1.57962962962963,2.49180193190161,18,0.587323347807124,0.195,0.166,0.0937,0.495,0.411,0.193,0.63,0.531,0.247
"MIMA","Stream","MIMASB","10","TotalArea",1.79871666666667,1.49345750590026,20,0.333947250470027,0.511,0.438,0.226,0.969,0.928,0.581,0.995,0.982,0.721
"MIMA","Stream","MIMASB","05","TotalVel",0.515202310000704,0.438992007904319,20,0.0981615971253182,0.494,0.423,0.218,0.962,0.915,0.559,0.993,0.977,0.699
"MIMA","Stream","MIMASB","06","TotalVel",0.388534070872258,0.145192927922822,18,0.0342223013048524,0.95,0.908,0.618,1,1,0.994,1,1,1
"MIMA","Stream","MIMASB","07","TotalVel",0.246050682025896,0.155103032216954,20,0.0346820923553449,0.7,0.618,0.334,0.999,0.994,0.808,1,1,0.917
"MIMA","Stream","MIMASB","08","TotalVel",0.20136062769366,0.2316348621515,14,0.0619070209288232,0.254,0.215,0.116,0.651,0.552,0.26,0.79,0.692,0.338
"MIMA","Stream","MIMASB","09","TotalVel",0.403336081986823,0.250760508452571,20,0.0560717542972359,0.71,0.628,0.341,0.999,0.995,0.818,1,1,0.924
"MIMA","Stream","MIMASB","10","TotalVel",0.279033301212349,0.272816413727583,20,0.0610036046472582,0.412,0.349,0.18,0.905,0.831,0.453,0.972,0.932,0.581
"MIMA","Stream","MIMASB","05","TP_ug/L",56.7333333333333,18.3813204415915,18,4.33251877713743,0.981,0.957,0.717,1,1,0.999,1,1,1
"MIMA","Stream","MIMASB","08","TP_ug/L",60.19,26.2342664628174,20,5.86616031507026,0.915,0.859,0.549,1,1,0.981,1,1,0.998
"MIMA","Stream","MIMASB","05","Water Temperature",13.833,2.35858142021629,20,0.527394838607161,1,1,0.993,1,1,1,1,1,1
"MIMA","Stream","MIMASB","06","Water Temperature",15.543,1.37706056129485,20,0.30792010241893,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","07","Water Temperature",18.596,2.50798808022014,20,0.560803183413143,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","08","Water Temperature",18.85,1.4641110110342,20,0.327385174727841,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASB","09","Water Temperature",15.2227272727273,2.18633893119935,22,0.466129026327861,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASB","10","Water Temperature",11.592,2.37965853366446,20,0.532107824451121,1,1,0.967,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","ACOLOR",78.9540434782609,15.3333624390398,46,2.26078095244405,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","ACOLOR",69.2869,35.8908451150788,60,4.63348818040034,0.994,0.983,0.804,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","ANC",634.149243597109,134.139869821388,46,19.7778448048288,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","ANC",829.897766666667,182.534897120409,60,23.5651538883009,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","BP_mmHg",757.1065752,0,16,0,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","BP_mmHg",760.290387536522,5.22208107868008,46,0.769953849440066,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","BP_mmHg",730.113132919333,136.750861890891,60,17.6544603560977,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","BP_mmHg",760.2736837905,4.25892109760948,40,0.673394552169513,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","BP_mmHg",755.468556446897,2.60090484764761,58,0.341515537752167,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","BP_mmHg",757.756440946,6.8687820974652,60,0.886755955740346,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","BP_mmHg",756.855057653636,6.70846210012998,44,1.01133871392958,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","Cl_ueqL",2979.8,716.872342579594,10,226.694939413202,0.982,0.958,0.72,1,1,0.999,1,1,1
"MIMA","Stream","MIMASC","08","Cl_ueqL",5409.36479047619,1313.04389587297,30,239.727920254697,1,1,0.974,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","DO (%)",98.35,0.199999999999999,16,0.0499999999999996,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","DO (%)",90.3608695652174,5.46274160964253,46,0.805437308894445,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","DO (%)",81.6666666666667,9.06441480842581,60,1.17021091987163,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","DO (%)",79.415,9.79708355347887,40,1.54905492279846,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","DO (%)",87.0413793103448,13.5045545855964,58,1.77323488999408,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","DO (%)",79.6866666666667,12.5741120475885,60,1.62331088512188,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","DO (%)",80.1909090909091,8.36787373125581,44,1.26150442998394,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","DO_mg.L",11.555,0.0263312235441755,16,0.00658280588604388,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","DO_mg.L",8.18565217391304,0.553307839468583,46,0.0815807902070877,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","DO_mg.L",7.271,0.696807976369533,60,0.0899575229327897,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","DO_mg.L",6.70047619047619,0.887943506170853,42,0.137012657579248,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","DO_mg.L",7.19275862068966,1.07182381555508,58,0.140737361874635,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","DO_mg.L",7.302,1.2578173185243,60,0.162383517573863,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","DO_mg.L",8.19909090909091,1.00288379113439,44,0.151190420160087,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","DOC_mgL",5.102125,0.788658466903992,32,0.139416437497,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","DOC_mgL",4.75146666666667,0.85148518254398,30,0.155459213953581,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","FPH",7.30460869565217,0.155575987616037,46,0.0229384279448385,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","FPH",7.47386206896552,0.200605351267228,58,0.0263407730874713,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","NH3_mg/L",0.023,0,22,0,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","NH3_mg/L",0.192692307692308,0.0661022052465842,26,0.0129637090170711,0.994,0.983,0.801,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","NO2_mg/L",0.00698695652173913,0.00148542679174141,46,0.000219014231899247,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","NO2_mg/L",0.004772,0.0023499057731869,50,0.000332326861473975,0.992,0.977,0.779,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","NO2+NO3_mg/L",0.418142857142857,0.124057590313071,14,0.0331557856557341,0.975,0.947,0.691,1,1,0.999,1,1,1
"MIMA","Stream","MIMASC","08","NO2+NO3_mg/L",0.630214285714286,0.243894081009201,28,0.0460916488993562,0.987,0.968,0.747,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","NO3_ueq/L",70.1569097222222,25.913095316455,32,4.58083135494967,0.996,0.986,0.819,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","NO3_ueq/L",39.5930423280423,7.2767543727134,30,1.32854750511983,1,1,0.998,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","pH",6.865,0.0531664054330051,16,0.0132916013582513,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","pH",7.11782608695652,0.228987268384348,46,0.0337623307851548,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","pH",6.961,0.071561281075401,60,0.00923852166127653,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","pH",7.21095238095238,0.177349173622086,42,0.0273655716028965,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","pH",7.40655172413793,0.242563442409334,58,0.0318501403649444,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","pH",7.35766666666667,0.212486224212832,60,0.0274318535891598,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","pH",7.29,0.383035610707108,44,0.0577447910027325,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","PO4_ug/L",6.88571428571429,3.41734425515513,14,0.913323669675049,0.742,0.66,0.364,1,0.997,0.851,1,1,0.944
"MIMA","Stream","MIMASC","08","PO4_ug/L",10.3571428571429,3.5612553520549,28,0.67301400119536,0.996,0.987,0.822,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","SO4_ueqL",503.27328125,201.331315473018,32,35.5906846090447,0.99,0.975,0.769,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","SO4_ueqL",303.611868055556,20.0354890580037,30,3.65796310257218,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","Specific conductance",344.625,4.25636777859558,16,1.06409194464889,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","Specific conductance",542.772727272727,132.34027031058,44,19.9510464215638,1,1,0.995,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","Specific conductance",443.166666666667,97.126541026392,60,12.5389825289983,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","Specific conductance",475.52380952381,89.0960671150948,42,13.7478216243065,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","Specific conductance",570,121.962893407877,58,16.0145124746388,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","Specific conductance",570.6,79.5570789657295,60,10.2707747302393,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","Specific conductance",558.545454545455,100.277163470763,44,15.1173511942569,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","T_Dis_N_mgL",0.783142857142857,0.100913410820943,14,0.026970243501624,1,1,0.998,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","T_Dis_N_mgL",0.980571428571429,0.217358796833362,28,0.0410769515495206,1,1,0.983,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","T_Dis_P_ugL",18,5.05355929404826,14,1.35062053300541,0.984,0.962,0.729,1,1,0.999,1,1,1
"MIMA","Stream","MIMASC","08","T_Dis_P_ugL",22.8571428571429,5.62872451649036,28,1.0637289477947,1,1,0.964,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","TN_mg/L",0.954782608695652,0.123238145797923,46,0.0181704732893482,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","TN_mg/L",1.0082,0.251282594647702,60,0.0324404434754113,1,1,0.999,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","TP_ug/L",45.9391304347826,6.53426790121364,46,0.963425241395093,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","TP_ug/L",45.4931034482759,22.9314758177945,58,3.01105028984358,0.995,0.985,0.811,1,1,1,1,1,1
"MIMA","Stream","MIMASC","04","Water Temperature",8.28,0.0309838667696594,16,0.00774596669241484,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","05","Water Temperature",20.1652173913043,2.33043795514962,46,0.343604330804878,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","06","Water Temperature",20.948,1.58362467732859,60,0.204445066731224,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","07","Water Temperature",23.7814285714286,2.36898719887467,42,0.365542660803674,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","08","Water Temperature",24.8710344827586,1.23386241329025,58,0.162014072128831,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","09","Water Temperature",19.6286666666667,2.1094761713549,60,0.272332202695964,1,1,1,1,1,1,1,1,1
"MIMA","Stream","MIMASC","10","Water Temperature",14.4254545454545,2.5668000660903,44,0.38695966959459,1,1,1,1,1,1,1,1,1
