"NPSTORET Org ID/Code","StationID","Visit Start Date","Depth to Activity","Depth.Units","Local Characteristic Name","Result Value/Text","Lower Quantification Limit","Upper Quantification Limit"
"NETN","NETN_ACAD_ABIN","05/09/12","stream",NA,"ANC.ueqL","55.4",NA,NA
"NETN","NETN_ACAD_ABIN","08/06/12","stream",NA,"ANC.ueqL","221",NA,NA
"NETN","NETN_ACAD_ABIN","05/13/14","stream",NA,"ANC.ueqL","91.6",NA,NA
"NETN","NETN_ACAD_ABIN","08/14/14","stream",NA,"ANC.ueqL","191.69",NA,NA
"NETN","NETN_ACAD_ABIN","05/10/16","stream",NA,"ANC.ueqL","72.99713",NA,NA
"NETN","NETN_ACAD_ABIN","08/03/16","stream",NA,"ANC.ueqL","252.24",NA,NA
"NETN","NETN_ACAD_ABIN","05/07/18","stream",NA,"ANC.ueqL","90.17795",NA,NA
"NETN","NETN_ACAD_ABIN","06/07/18","stream",NA,"ANC.ueqL","121.263",NA,NA
"NETN","NETN_ACAD_ABIN","07/09/18","stream",NA,"ANC.ueqL","175.0978",NA,NA
"NETN","NETN_ACAD_ABIN","08/02/18","stream",NA,"ANC.ueqL","223.435",NA,NA
"NETN","NETN_ACAD_ABIN","09/17/18","stream",NA,"ANC.ueqL","114.79",NA,NA
"NETN","NETN_ACAD_ABIN","10/10/18","stream",NA,"ANC.ueqL","82.34",NA,NA
"NETN","NETN_ACAD_ANTB","06/16/09","epilimnion",NA,"ANC.ueqL","86.9",NA,NA
"NETN","NETN_ACAD_ANTB","08/25/09","epilimnion",NA,"ANC.ueqL","162",NA,NA
"NETN","NETN_ACAD_ANTB","06/18/12","epilimnion",NA,"ANC.ueqL","109",NA,NA
"NETN","NETN_ACAD_ANTB","08/30/12","epilimnion",NA,"ANC.ueqL","371",NA,NA
"NETN","NETN_ACAD_ANTB","06/22/15","epilimnion",NA,"ANC.ueqL","92.504",NA,NA
"NETN","NETN_ACAD_ANTB","08/26/15","epilimnion",NA,"ANC.ueqL","176.8508",NA,NA
"NETN","NETN_ACAD_BOWL","04/12/06","epilimnion",NA,"ANC.ueqL","14.95",NA,NA
"NETN","NETN_ACAD_BOWL","10/11/06","epilimnion",NA,"ANC.ueqL","32.5",NA,NA
"NETN","NETN_ACAD_BOWL","05/01/07","epilimnion",NA,"ANC.ueqL","13.7",NA,NA
"NETN","NETN_ACAD_BOWL","10/29/07","epilimnion",NA,"ANC.ueqL","21.7",NA,NA
"NETN","NETN_ACAD_BOWL","04/30/08","epilimnion",NA,"ANC.ueqL","22.4",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/08","epilimnion",NA,"ANC.ueqL","29.4",NA,NA
"NETN","NETN_ACAD_BOWL","04/30/09","epilimnion",NA,"ANC.ueqL","24.9",NA,NA
"NETN","NETN_ACAD_BOWL","10/26/09","epilimnion",NA,"ANC.ueqL","30.5",NA,NA
"NETN","NETN_ACAD_BOWL","04/20/10","epilimnion",NA,"ANC.ueqL","38.9",NA,NA
"NETN","NETN_ACAD_BOWL","10/18/10","epilimnion",NA,"ANC.ueqL","53.2",NA,NA
"NETN","NETN_ACAD_BOWL","04/25/11","epilimnion",NA,"ANC.ueqL","42.8",NA,NA
"NETN","NETN_ACAD_BOWL","10/17/11","epilimnion",NA,"ANC.ueqL","49.3",NA,NA
"NETN","NETN_ACAD_BOWL","04/26/12","epilimnion",NA,"ANC.ueqL","54.4",NA,NA
"NETN","NETN_ACAD_BOWL","10/15/12","epilimnion",NA,"ANC.ueqL","53",NA,NA
"NETN","NETN_ACAD_BOWL","04/23/13","epilimnion",NA,"ANC.ueqL","54",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/13","epilimnion",NA,"ANC.ueqL","60.7",NA,NA
"NETN","NETN_ACAD_BOWL","04/29/14","epilimnion",NA,"ANC.ueqL","54.2",NA,NA
"NETN","NETN_ACAD_BOWL","10/28/14","epilimnion",NA,"ANC.ueqL","59.04",NA,NA
"NETN","NETN_ACAD_BOWL","05/04/15","epilimnion",NA,"ANC.ueqL","53.67",NA,NA
"NETN","NETN_ACAD_BOWL","10/15/15","epilimnion",NA,"ANC.ueqL","58.36874",NA,NA
"NETN","NETN_ACAD_BOWL","04/20/16","epilimnion",NA,"ANC.ueqL","50.01046",NA,NA
"NETN","NETN_ACAD_BOWL","10/24/16","epilimnion",NA,"ANC.ueqL","55.05793",NA,NA
"NETN","NETN_ACAD_BOWL","04/12/17","epilimnion",NA,"ANC.ueqL","47.77077",NA,NA
"NETN","NETN_ACAD_BOWL","10/31/17","epilimnion",NA,"ANC.ueqL","21.701",NA,NA
"NETN","NETN_ACAD_BOWL","04/24/18","epilimnion",NA,"ANC.ueqL","46.31832",NA,NA
"NETN","NETN_ACAD_BOWL","10/23/18","epilimnion",NA,"ANC.ueqL","53.07889",NA,NA
"NETN","NETN_ACAD_BOWL","04/24/19","epilimnion",NA,"ANC.ueqL","43.33",NA,NA
"NETN","NETN_ACAD_BRBK","06/10/09","epilimnion",NA,"ANC.ueqL","156",NA,NA
"NETN","NETN_ACAD_BRBK","08/26/09","epilimnion",NA,"ANC.ueqL","244",NA,NA
"NETN","NETN_ACAD_BRBK","06/14/12","epilimnion",NA,"ANC.ueqL","165",NA,NA
"NETN","NETN_ACAD_BRBK","08/27/12","epilimnion",NA,"ANC.ueqL","208",NA,NA
"NETN","NETN_ACAD_BRBK","06/24/15","epilimnion",NA,"ANC.ueqL","127.755",NA,NA
"NETN","NETN_ACAD_BRBK","08/20/15","epilimnion",NA,"ANC.ueqL","197.1717",NA,NA
"NETN","NETN_ACAD_BRKB","05/12/08","stream",NA,"ANC.ueqL","117",NA,NA
"NETN","NETN_ACAD_BRKB","08/05/08","stream",NA,"ANC.ueqL","96.5",NA,NA
"NETN","NETN_ACAD_BRKB","05/06/10","stream",NA,"ANC.ueqL","163",NA,NA
"NETN","NETN_ACAD_BRKB","08/04/10","stream",NA,"ANC.ueqL","241",NA,NA
"NETN","NETN_ACAD_BRKB","05/07/12","stream",NA,"ANC.ueqL","110",NA,NA
"NETN","NETN_ACAD_BRKB","08/13/12","stream",NA,"ANC.ueqL","349",NA,NA
"NETN","NETN_ACAD_BRKB","05/12/14","stream",NA,"ANC.ueqL","112",NA,NA
"NETN","NETN_ACAD_BRKB","08/05/14","stream",NA,"ANC.ueqL","213.35",NA,NA
"NETN","NETN_ACAD_BRKB","05/09/16","stream",NA,"ANC.ueqL","75.37541",NA,NA
"NETN","NETN_ACAD_BRKB","08/11/16","stream",NA,"ANC.ueqL","436.335",NA,NA
"NETN","NETN_ACAD_BRKB","05/02/18","stream",NA,"ANC.ueqL","95.41176",NA,NA
"NETN","NETN_ACAD_BRWN","05/08/07","stream",NA,"ANC.ueqL","44",NA,NA
"NETN","NETN_ACAD_BRWN","08/14/07","stream",NA,"ANC.ueqL","102",NA,NA
"NETN","NETN_ACAD_BRWN","05/04/09","stream",NA,"ANC.ueqL","54.4",NA,NA
"NETN","NETN_ACAD_BRWN","08/12/09","stream",NA,"ANC.ueqL","103",NA,NA
"NETN","NETN_ACAD_BRWN","05/26/11","stream",NA,"ANC.ueqL","49.8",NA,NA
"NETN","NETN_ACAD_BRWN","08/03/11","stream",NA,"ANC.ueqL","125",NA,NA
"NETN","NETN_ACAD_BRWN","05/13/13","stream",NA,"ANC.ueqL","73.9",NA,NA
"NETN","NETN_ACAD_BRWN","08/06/13","stream",NA,"ANC.ueqL","101",NA,NA
"NETN","NETN_ACAD_BRWN","05/06/15","stream",NA,"ANC.ueqL","60.51",NA,NA
"NETN","NETN_ACAD_BRWN","08/04/15","stream",NA,"ANC.ueqL","111.268",NA,NA
"NETN","NETN_ACAD_BRWN","05/03/17","stream",NA,"ANC.ueqL","25.70484",NA,NA
"NETN","NETN_ACAD_BRWN","08/03/17","stream",NA,"ANC.ueqL","116.9906",NA,NA
"NETN","NETN_ACAD_BUBL","04/12/06","epilimnion",NA,"ANC.ueqL","46.38",NA,NA
"NETN","NETN_ACAD_BUBL","10/17/06","epilimnion",NA,"ANC.ueqL","65.6",NA,NA
"NETN","NETN_ACAD_BUBL","05/01/07","epilimnion",NA,"ANC.ueqL","58",NA,NA
"NETN","NETN_ACAD_BUBL","06/21/07","epilimnion",NA,"ANC.ueqL","66.1",NA,NA
"NETN","NETN_ACAD_BUBL","08/30/07","epilimnion",NA,"ANC.ueqL","74.3",NA,NA
"NETN","NETN_ACAD_BUBL","10/24/07","epilimnion",NA,"ANC.ueqL","71.1",NA,NA
"NETN","NETN_ACAD_BUBL","04/24/08","epilimnion",NA,"ANC.ueqL","67.6",NA,NA
"NETN","NETN_ACAD_BUBL","06/17/08","epilimnion",NA,"ANC.ueqL","72",NA,NA
"NETN","NETN_ACAD_BUBL","08/25/08","epilimnion",NA,"ANC.ueqL","76",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/08","epilimnion",NA,"ANC.ueqL","70.6",NA,NA
"NETN","NETN_ACAD_BUBL","04/23/09","epilimnion",NA,"ANC.ueqL","59.9",NA,NA
"NETN","NETN_ACAD_BUBL","06/25/09","epilimnion",NA,"ANC.ueqL","59",NA,NA
"NETN","NETN_ACAD_BUBL","08/20/09","epilimnion",NA,"ANC.ueqL","71.6",NA,NA
"NETN","NETN_ACAD_BUBL","10/28/09","epilimnion",NA,"ANC.ueqL","63.7",NA,NA
"NETN","NETN_ACAD_BUBL","04/21/10","epilimnion",NA,"ANC.ueqL","56.8",NA,NA
"NETN","NETN_ACAD_BUBL","06/15/10","epilimnion",NA,"ANC.ueqL","67.5",NA,NA
"NETN","NETN_ACAD_BUBL","08/17/10","epilimnion",NA,"ANC.ueqL","78",NA,NA
"NETN","NETN_ACAD_BUBL","10/14/10","epilimnion",NA,"ANC.ueqL","81.2",NA,NA
"NETN","NETN_ACAD_BUBL","04/19/11","epilimnion",NA,"ANC.ueqL","63.7",NA,NA
"NETN","NETN_ACAD_BUBL","06/23/11","epilimnion",NA,"ANC.ueqL","70.5",NA,NA
"NETN","NETN_ACAD_BUBL","08/23/11","epilimnion",NA,"ANC.ueqL","76.5",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/11","epilimnion",NA,"ANC.ueqL","79.2",NA,NA
"NETN","NETN_ACAD_BUBL","04/30/12","epilimnion",NA,"ANC.ueqL","72.3",NA,NA
"NETN","NETN_ACAD_BUBL","06/19/12","epilimnion",NA,"ANC.ueqL","69.1",NA,NA
"NETN","NETN_ACAD_BUBL","08/30/12","epilimnion",NA,"ANC.ueqL","79.8",NA,NA
"NETN","NETN_ACAD_BUBL","10/25/12","epilimnion",NA,"ANC.ueqL","85.7",NA,NA
"NETN","NETN_ACAD_BUBL","04/22/13","epilimnion",NA,"ANC.ueqL","67.4",NA,NA
"NETN","NETN_ACAD_BUBL","06/24/13","epilimnion",NA,"ANC.ueqL","66.5",NA,NA
"NETN","NETN_ACAD_BUBL","08/28/13","epilimnion",NA,"ANC.ueqL","76.6",NA,NA
"NETN","NETN_ACAD_BUBL","10/24/13","epilimnion",NA,"ANC.ueqL","88.2",NA,NA
"NETN","NETN_ACAD_BUBL","04/28/14","epilimnion",NA,"ANC.ueqL","74.6",NA,NA
"NETN","NETN_ACAD_BUBL","06/26/14","epilimnion",NA,"ANC.ueqL","78.08",NA,NA
"NETN","NETN_ACAD_BUBL","08/26/14","epilimnion",NA,"ANC.ueqL","85.87",NA,NA
"NETN","NETN_ACAD_BUBL","10/29/14","epilimnion",NA,"ANC.ueqL","73.69",NA,NA
"NETN","NETN_ACAD_BUBL","04/23/15","epilimnion",NA,"ANC.ueqL","55.867",NA,NA
"NETN","NETN_ACAD_BUBL","06/18/15","epilimnion",NA,"ANC.ueqL","65.598",NA,NA
"NETN","NETN_ACAD_BUBL","08/20/15","epilimnion",NA,"ANC.ueqL","70.88098",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/15","epilimnion",NA,"ANC.ueqL","69.87216",NA,NA
"NETN","NETN_ACAD_BUBL","04/14/16","epilimnion",NA,"ANC.ueqL","74.556",NA,NA
"NETN","NETN_ACAD_BUBL","06/21/16","epilimnion",NA,"ANC.ueqL","65.95",NA,NA
"NETN","NETN_ACAD_BUBL","08/18/16","epilimnion",NA,"ANC.ueqL","66.54865",NA,NA
"NETN","NETN_ACAD_BUBL","10/19/16","epilimnion",NA,"ANC.ueqL","77.64819",NA,NA
"NETN","NETN_ACAD_BUBL","04/17/17","epilimnion",NA,"ANC.ueqL","70.66886",NA,NA
"NETN","NETN_ACAD_BUBL","06/28/17","epilimnion",NA,"ANC.ueqL","64.40893",NA,NA
"NETN","NETN_ACAD_BUBL","08/30/17","epilimnion",NA,"ANC.ueqL","74.61166",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/17","epilimnion",NA,"ANC.ueqL","79.69",NA,NA
"NETN","NETN_ACAD_BUBL","04/18/18","epilimnion",NA,"ANC.ueqL","63.45315",NA,NA
"NETN","NETN_ACAD_BUBL","10/23/18","epilimnion",NA,"ANC.ueqL","75.59385",NA,NA
"NETN","NETN_ACAD_BUBL","04/22/19","epilimnion",NA,"ANC.ueqL","56.64",NA,NA
"NETN","NETN_ACAD_BUBO","05/08/07","stream",NA,"ANC.ueqL","51.6",NA,NA
"NETN","NETN_ACAD_BUBO","08/16/07","stream",NA,"ANC.ueqL","53.9",NA,NA
"NETN","NETN_ACAD_BUBO","05/11/09","stream",NA,"ANC.ueqL","59.5",NA,NA
"NETN","NETN_ACAD_BUBO","08/11/09","stream",NA,"ANC.ueqL","73.2",NA,NA
"NETN","NETN_ACAD_BUBO","05/25/11","stream",NA,"ANC.ueqL","62.9",NA,NA
"NETN","NETN_ACAD_BUBO","08/04/11","stream",NA,"ANC.ueqL","81.2",NA,NA
"NETN","NETN_ACAD_BUBO","05/13/13","stream",NA,"ANC.ueqL","64.3",NA,NA
"NETN","NETN_ACAD_BUBO","08/08/13","stream",NA,"ANC.ueqL","65.6",NA,NA
"NETN","NETN_ACAD_CADS","05/09/07","stream",NA,"ANC.ueqL","26",NA,NA
"NETN","NETN_ACAD_CADS","08/15/07","stream",NA,"ANC.ueqL","123",NA,NA
"NETN","NETN_ACAD_CADS","05/15/08","stream",NA,"ANC.ueqL","41.3",NA,NA
"NETN","NETN_ACAD_CADS","08/11/08","stream",NA,"ANC.ueqL","67.1",NA,NA
"NETN","NETN_ACAD_CADS","05/14/09","stream",NA,"ANC.ueqL","35.2",NA,NA
"NETN","NETN_ACAD_CADS","08/10/09","stream",NA,"ANC.ueqL","84.4",NA,NA
"NETN","NETN_ACAD_CADS","05/10/10","stream",NA,"ANC.ueqL","49.2",NA,NA
"NETN","NETN_ACAD_CADS","08/11/10","stream",NA,"ANC.ueqL","112",NA,NA
"NETN","NETN_ACAD_CADS","05/25/11","stream",NA,"ANC.ueqL","30.8",NA,NA
"NETN","NETN_ACAD_CADS","08/09/11","stream",NA,"ANC.ueqL","65",NA,NA
"NETN","NETN_ACAD_CADS","05/14/12","stream",NA,"ANC.ueqL","44.2",NA,NA
"NETN","NETN_ACAD_CADS","08/08/12","stream",NA,"ANC.ueqL","134",NA,NA
"NETN","NETN_ACAD_CADS","05/21/13","stream",NA,"ANC.ueqL","33.1",NA,NA
"NETN","NETN_ACAD_CADS","08/13/13","stream",NA,"ANC.ueqL","78.5",NA,NA
"NETN","NETN_ACAD_CADS","05/15/14","stream",NA,"ANC.ueqL","47.5",NA,NA
"NETN","NETN_ACAD_CADS","08/06/14","stream",NA,"ANC.ueqL","109.67",NA,NA
"NETN","NETN_ACAD_CADS","05/12/15","stream",NA,"ANC.ueqL","44.906",NA,NA
"NETN","NETN_ACAD_CADS","08/11/15","stream",NA,"ANC.ueqL","158.578",NA,NA
"NETN","NETN_ACAD_CADS","05/11/16","stream",NA,"ANC.ueqL","29.83818",NA,NA
"NETN","NETN_ACAD_CADS","08/02/16","stream",NA,"ANC.ueqL","105.6375",NA,NA
"NETN","NETN_ACAD_CADS","05/17/17","stream",NA,"ANC.ueqL","37.316",NA,NA
"NETN","NETN_ACAD_CADS","08/09/17","stream",NA,"ANC.ueqL","154.6938",NA,NA
"NETN","NETN_ACAD_CADS","05/11/18","stream",NA,"ANC.ueqL","52.66331",NA,NA
"NETN","NETN_ACAD_CADS","06/13/18","stream",NA,"ANC.ueqL","94.507",NA,NA
"NETN","NETN_ACAD_CADS","07/10/18","stream",NA,"ANC.ueqL","116.538",NA,NA
"NETN","NETN_ACAD_CADS","08/08/18","stream",NA,"ANC.ueqL","184.853",NA,NA
"NETN","NETN_ACAD_CADS","09/19/18","stream",NA,"ANC.ueqL","96.61",NA,NA
"NETN","NETN_ACAD_CADS","10/09/18","stream",NA,"ANC.ueqL","60.31",NA,NA
"NETN","NETN_ACAD_DKLI","05/07/07","stream",NA,"ANC.ueqL","-0.1",NA,NA
"NETN","NETN_ACAD_DKLI","05/04/09","stream",NA,"ANC.ueqL","0.5",NA,NA
"NETN","NETN_ACAD_DKLI","08/16/09","stream",NA,"ANC.ueqL","33.5",NA,NA
"NETN","NETN_ACAD_DKLI","05/24/11","stream",NA,"ANC.ueqL","3.3",NA,NA
"NETN","NETN_ACAD_DKLI","08/08/11","stream",NA,"ANC.ueqL","35.6",NA,NA
"NETN","NETN_ACAD_DKLI","05/15/13","stream",NA,"ANC.ueqL","17.4",NA,NA
"NETN","NETN_ACAD_DKLI","08/05/13","stream",NA,"ANC.ueqL","24",NA,NA
"NETN","NETN_ACAD_DKLI","05/07/15","stream",NA,"ANC.ueqL","17.1324",NA,NA
"NETN","NETN_ACAD_DKLI","08/10/15","stream",NA,"ANC.ueqL","73.395",NA,NA
"NETN","NETN_ACAD_DKLI","05/09/17","stream",NA,"ANC.ueqL","0.754758",NA,NA
"NETN","NETN_ACAD_DKLI","08/03/17","stream",NA,"ANC.ueqL","61.85",NA,NA
"NETN","NETN_ACAD_DUCK","05/11/09","stream",NA,"ANC.ueqL","49.4",NA,NA
"NETN","NETN_ACAD_DUCK","08/04/09","stream",NA,"ANC.ueqL","54.4",NA,NA
"NETN","NETN_ACAD_DUCK","05/25/11","stream",NA,"ANC.ueqL","54.8",NA,NA
"NETN","NETN_ACAD_DUCK","08/01/11","stream",NA,"ANC.ueqL","72",NA,NA
"NETN","NETN_ACAD_DUCK","05/08/13","stream",NA,"ANC.ueqL","61.6",NA,NA
"NETN","NETN_ACAD_DUCK","08/12/13","stream",NA,"ANC.ueqL","63.3",NA,NA
"NETN","NETN_ACAD_DUCK","05/06/15","stream",NA,"ANC.ueqL","57.94",NA,NA
"NETN","NETN_ACAD_DUCK","08/04/15","stream",NA,"ANC.ueqL","67.084",NA,NA
"NETN","NETN_ACAD_DUCK","05/04/17","stream",NA,"ANC.ueqL","59.76142",NA,NA
"NETN","NETN_ACAD_DUCK","08/14/17","stream",NA,"ANC.ueqL","73.64646",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/06","epilimnion",NA,"ANC.ueqL","41.45",NA,NA
"NETN","NETN_ACAD_EAGL","10/11/06","epilimnion",NA,"ANC.ueqL","49.3",NA,NA
"NETN","NETN_ACAD_EAGL","04/26/07","epilimnion",NA,"ANC.ueqL","47.4",NA,NA
"NETN","NETN_ACAD_EAGL","06/14/07","epilimnion",NA,"ANC.ueqL","48.2",NA,NA
"NETN","NETN_ACAD_EAGL","08/22/07","epilimnion",NA,"ANC.ueqL","51.5",NA,NA
"NETN","NETN_ACAD_EAGL","10/24/07","epilimnion",NA,"ANC.ueqL","50.8",NA,NA
"NETN","NETN_ACAD_EAGL","04/23/08","epilimnion",NA,"ANC.ueqL","48.3",NA,NA
"NETN","NETN_ACAD_EAGL","06/19/08","epilimnion",NA,"ANC.ueqL","48.7",NA,NA
"NETN","NETN_ACAD_EAGL","08/13/08","epilimnion",NA,"ANC.ueqL","50.6",NA,NA
"NETN","NETN_ACAD_EAGL","10/21/08","epilimnion",NA,"ANC.ueqL","51.2",NA,NA
"NETN","NETN_ACAD_EAGL","04/27/09","epilimnion",NA,"ANC.ueqL","48.7",NA,NA
"NETN","NETN_ACAD_EAGL","06/23/09","epilimnion",NA,"ANC.ueqL","52.6",NA,NA
"NETN","NETN_ACAD_EAGL","08/27/09","epilimnion",NA,"ANC.ueqL","54.8",NA,NA
"NETN","NETN_ACAD_EAGL","10/21/09","epilimnion",NA,"ANC.ueqL","54.6",NA,NA
"NETN","NETN_ACAD_EAGL","04/13/10","epilimnion",NA,"ANC.ueqL","50.9",NA,NA
"NETN","NETN_ACAD_EAGL","06/16/10","epilimnion",NA,"ANC.ueqL","55.7",NA,NA
"NETN","NETN_ACAD_EAGL","08/17/10","epilimnion",NA,"ANC.ueqL","59.2",NA,NA
"NETN","NETN_ACAD_EAGL","10/14/10","epilimnion",NA,"ANC.ueqL","62.3",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/11","epilimnion",NA,"ANC.ueqL","53",NA,NA
"NETN","NETN_ACAD_EAGL","06/27/11","epilimnion",NA,"ANC.ueqL","55.3",NA,NA
"NETN","NETN_ACAD_EAGL","08/17/11","epilimnion",NA,"ANC.ueqL","59.7",NA,NA
"NETN","NETN_ACAD_EAGL","10/24/11","epilimnion",NA,"ANC.ueqL","60.3",NA,NA
"NETN","NETN_ACAD_EAGL","04/19/12","epilimnion",NA,"ANC.ueqL","62",NA,NA
"NETN","NETN_ACAD_EAGL","06/18/12","epilimnion",NA,"ANC.ueqL","59.6",NA,NA
"NETN","NETN_ACAD_EAGL","08/21/12","epilimnion",NA,"ANC.ueqL","65.3",NA,NA
"NETN","NETN_ACAD_EAGL","10/17/12","epilimnion",NA,"ANC.ueqL","63.4",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/13","epilimnion",NA,"ANC.ueqL","60.9",NA,NA
"NETN","NETN_ACAD_EAGL","06/18/13","epilimnion",NA,"ANC.ueqL","59.9",NA,NA
"NETN","NETN_ACAD_EAGL","08/22/13","epilimnion",NA,"ANC.ueqL","68.4",NA,NA
"NETN","NETN_ACAD_EAGL","10/23/13","epilimnion",NA,"ANC.ueqL","66.7",NA,NA
"NETN","NETN_ACAD_EAGL","04/28/14","epilimnion",NA,"ANC.ueqL","67.1",NA,NA
"NETN","NETN_ACAD_EAGL","06/26/14","epilimnion",NA,"ANC.ueqL","63.58",NA,NA
"NETN","NETN_ACAD_EAGL","08/18/14","epilimnion",NA,"ANC.ueqL","66.35",NA,NA
"NETN","NETN_ACAD_EAGL","10/20/14","epilimnion",NA,"ANC.ueqL","69.947",NA,NA
"NETN","NETN_ACAD_EAGL","04/23/15","epilimnion",NA,"ANC.ueqL","55.234",NA,NA
"NETN","NETN_ACAD_EAGL","06/17/15","epilimnion",NA,"ANC.ueqL","59.241",NA,NA
"NETN","NETN_ACAD_EAGL","08/18/15","epilimnion",NA,"ANC.ueqL","61.24874",NA,NA
"NETN","NETN_ACAD_EAGL","10/14/15","epilimnion",NA,"ANC.ueqL","61.45293",NA,NA
"NETN","NETN_ACAD_EAGL","04/14/16","epilimnion",NA,"ANC.ueqL","61.751",NA,NA
"NETN","NETN_ACAD_EAGL","06/14/16","epilimnion",NA,"ANC.ueqL","61.29",NA,NA
"NETN","NETN_ACAD_EAGL","08/16/16","epilimnion",NA,"ANC.ueqL","61.43298",NA,NA
"NETN","NETN_ACAD_EAGL","10/18/16","epilimnion",NA,"ANC.ueqL","64.98286",NA,NA
"NETN","NETN_ACAD_EAGL","04/12/17","epilimnion",NA,"ANC.ueqL","60.51024",NA,NA
"NETN","NETN_ACAD_EAGL","06/22/17","epilimnion",NA,"ANC.ueqL","58.28547",NA,NA
"NETN","NETN_ACAD_EAGL","08/29/17","epilimnion",NA,"ANC.ueqL","63.53656",NA,NA
"NETN","NETN_ACAD_EAGL","10/17/17","epilimnion",NA,"ANC.ueqL","65.24",NA,NA
"NETN","NETN_ACAD_EAGL","04/18/18","epilimnion",NA,"ANC.ueqL","58.31618",NA,NA
"NETN","NETN_ACAD_EAGL","10/22/18","epilimnion",NA,"ANC.ueqL","63.13048",NA,NA
"NETN","NETN_ACAD_EAGL","04/17/19","epilimnion",NA,"ANC.ueqL","55.35881",NA,NA
"NETN","NETN_ACAD_ECHO","04/19/06","epilimnion",NA,"ANC.ueqL","72.33",NA,NA
"NETN","NETN_ACAD_ECHO","10/24/06","epilimnion",NA,"ANC.ueqL","90",NA,NA
"NETN","NETN_ACAD_ECHO","04/26/07","epilimnion",NA,"ANC.ueqL","75.2",NA,NA
"NETN","NETN_ACAD_ECHO","06/18/07","epilimnion",NA,"ANC.ueqL","75.9",NA,NA
"NETN","NETN_ACAD_ECHO","08/20/07","epilimnion",NA,"ANC.ueqL","83.3",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/07","epilimnion",NA,"ANC.ueqL","84.9",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/08","epilimnion",NA,"ANC.ueqL","74.4",NA,NA
"NETN","NETN_ACAD_ECHO","06/19/08","epilimnion",NA,"ANC.ueqL","78",NA,NA
"NETN","NETN_ACAD_ECHO","08/19/08","epilimnion",NA,"ANC.ueqL","79.6",NA,NA
"NETN","NETN_ACAD_ECHO","10/20/08","epilimnion",NA,"ANC.ueqL","75.8",NA,NA
"NETN","NETN_ACAD_ECHO","04/22/09","epilimnion",NA,"ANC.ueqL","70.4",NA,NA
"NETN","NETN_ACAD_ECHO","06/24/09","epilimnion",NA,"ANC.ueqL","73.4",NA,NA
"NETN","NETN_ACAD_ECHO","08/31/09","epilimnion",NA,"ANC.ueqL","77.9",NA,NA
"NETN","NETN_ACAD_ECHO","10/29/09","epilimnion",NA,"ANC.ueqL","79.7",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/10","epilimnion",NA,"ANC.ueqL","77",NA,NA
"NETN","NETN_ACAD_ECHO","06/24/10","epilimnion",NA,"ANC.ueqL","86.7",NA,NA
"NETN","NETN_ACAD_ECHO","08/16/10","epilimnion",NA,"ANC.ueqL","92.4",NA,NA
"NETN","NETN_ACAD_ECHO","10/13/10","epilimnion",NA,"ANC.ueqL","95.4",NA,NA
"NETN","NETN_ACAD_ECHO","04/18/11","epilimnion",NA,"ANC.ueqL","76.8",NA,NA
"NETN","NETN_ACAD_ECHO","06/20/11","epilimnion",NA,"ANC.ueqL","83.1",NA,NA
"NETN","NETN_ACAD_ECHO","08/17/11","epilimnion",NA,"ANC.ueqL","90.8",NA,NA
"NETN","NETN_ACAD_ECHO","10/18/11","epilimnion",NA,"ANC.ueqL","93.7",NA,NA
"NETN","NETN_ACAD_ECHO","04/25/12","epilimnion",NA,"ANC.ueqL","92",NA,NA
"NETN","NETN_ACAD_ECHO","06/11/12","epilimnion",NA,"ANC.ueqL","93.3",NA,NA
"NETN","NETN_ACAD_ECHO","08/28/12","epilimnion",NA,"ANC.ueqL","104",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/12","epilimnion",NA,"ANC.ueqL","102",NA,NA
"NETN","NETN_ACAD_ECHO","04/24/13","epilimnion",NA,"ANC.ueqL","95.6",NA,NA
"NETN","NETN_ACAD_ECHO","06/25/13","epilimnion",NA,"ANC.ueqL","99.1",NA,NA
"NETN","NETN_ACAD_ECHO","08/27/13","epilimnion",NA,"ANC.ueqL","106",NA,NA
"NETN","NETN_ACAD_ECHO","10/22/13","epilimnion",NA,"ANC.ueqL","112",NA,NA
"NETN","NETN_ACAD_ECHO","04/28/14","epilimnion",NA,"ANC.ueqL","95.6",NA,NA
"NETN","NETN_ACAD_ECHO","06/23/14","epilimnion",NA,"ANC.ueqL","98.82",NA,NA
"NETN","NETN_ACAD_ECHO","08/20/14","epilimnion",NA,"ANC.ueqL","106.35",NA,NA
"NETN","NETN_ACAD_ECHO","10/21/14","epilimnion",NA,"ANC.ueqL","114.977",NA,NA
"NETN","NETN_ACAD_ECHO","04/22/15","epilimnion",NA,"ANC.ueqL","85.824",NA,NA
